customer_key,customer_number,customer_name,customer_age,age_group,customer_segment,total_order,recency,avg_order_value,avg_monthly_spen,total_product,total_sales,total_quantity,lifespan
15853,AW00026852,Karen She,56,above_50,New,4,150,28,114,4,114,4,0
12509,AW00023508,Blake Jones,65,above_50,New,2,141,280,561,2,561,2,0
11563,AW00022562,Kelli Li,63,above_50,New,2,149,15,30,2,30,2,0
5481,AW00016480,Alan Zhou,65,above_50,New,5,139,29,24.1666666666666667,5,145,5,6
2503,AW00013502,Deborah Nara,62,above_50,New,2,144,27,55,2,55,2,0
15232,AW00026231,Maurice Nara,42,40_49,New,4,141,441,1765,4,1765,4,0
7320,AW00018319,Aimee Sun,77,above_50,New,3,147,20,60,3,60,3,0
1823,AW00012822,Alexandra James,47,40_49,New,2,140,38,76,2,76,2,0
16311,AW00027310,Isabella Hill,65,above_50,New,3,142,23,69,3,69,3,0
18309,AW00029308,Phillip Vance,45,40_49,New,2,147,1219,2438,2,2438,2,0
4919,AW00015918,Roberto Ruiz,68,above_50,New,4,142,787,315.0000000000000000,4,3150,4,10
15371,AW00026370,Maria Bryant,43,40_49,New,2,144,11,23,2,23,2,0
12489,AW00023488,Luis Nelson,59,above_50,New,1,141,5,5,1,5,1,0
12642,AW00023641,Megan Morris,43,40_49,New,3,146,21,64,3,64,3,0
4432,AW00015431,John Jackson,41,40_49,New,2,147,3,7,2,7,2,0
5023,AW00016022,Devin Hernandez,41,40_49,New,4,144,147,590,4,590,4,0
17075,AW00028074,Justin Davis,41,40_49,New,2,142,6,13,2,13,2,0
10813,AW00021812,Adrian Bailey,68,above_50,New,2,141,577,1155,2,1155,2,0
9536,AW00020535,Riley Torres,53,above_50,New,2,142,7,15,2,15,2,0
9272,AW00020271,Barry Fernandez,44,40_49,New,2,145,60,120,2,120,2,0
137,AW00011136,Brianna Morgan,41,40_49,New,3,151,793,2381,3,2381,3,0
14055,AW00025054,Sheila Alonso,61,above_50,New,3,145,34,104,3,104,3,0
8533,AW00019532,Victoria Brown,53,above_50,New,3,150,401,1205,3,1205,3,0
6296,AW00017295,Victor Sanz,48,40_49,Regular,4,141,1098,141.6774193548387097,4,4392,4,31
14040,AW00025039,Alexis Clark,45,40_49,New,1,141,33,33,1,33,1,0
1555,AW00012554,Barry Rodriguez,81,above_50,New,3,142,29,44.0000000000000000,3,88,3,2
10035,AW00021034,Jacqueline Kelly,50,above_50,New,3,146,844,281.5555555555555556,3,2534,3,9
11671,AW00022670,Erika Sanz,53,above_50,New,2,149,20,40,2,40,2,0
13433,AW00024432,Dalton Reed,65,above_50,New,2,147,1219,2438,2,2438,2,0
2346,AW00013345,Dalton Butler,77,above_50,New,6,145,793,4759.0000000000000000,6,4759,6,1
12897,AW00023896,Megan Peterson,55,above_50,New,2,140,274,549,2,549,2,0
16908,AW00027907,Michael Taylor,44,40_49,New,4,141,144,578,4,578,4,0
7693,AW00018692,Preston Mehta,45,40_49,VIP,4,149,1508,301.7500000000000000,4,6035,4,20
14651,AW00025650,Jillian Srini,51,above_50,New,3,143,20,60,3,60,3,0
3274,AW00014273,Angel Parker,41,40_49,New,2,143,36,72,2,72,2,0
2518,AW00013517,Nicolas Sharma,77,above_50,New,9,141,629,566.6000000000000000,9,5666,9,10
8154,AW00019153,Dylan Griffin,50,above_50,New,1,146,70,70,1,70,1,0
8647,AW00019646,Ian Lee,40,40_49,New,7,140,28,198.0000000000000000,7,198,7,1
10974,AW00021973,Janet Vazquez,56,above_50,New,2,140,28,57,2,57,2,0
12529,AW00023528,Jaime Ferrier,58,above_50,New,2,143,38,76,2,76,2,0
8361,AW00019360,Joanna Hernandez,56,above_50,New,5,151,702,585.1666666666666667,5,3511,5,6
1104,AW00012103,Chloe White,64,above_50,VIP,6,149,999,399.8000000000000000,6,5997,6,15
4580,AW00015579,Brittany Coleman,52,above_50,New,2,149,17,35.0000000000000000,2,35,2,1
11445,AW00022444,Colin Xie,50,above_50,New,3,141,276,828,3,828,3,0
10246,AW00021245,Samantha Rodriguez,41,40_49,New,3,146,7,23,3,23,3,0
9365,AW00020364,Anna Jackson,83,above_50,New,2,140,39,79,2,79,2,0
4373,AW00015372,Miguel Alexander,58,above_50,Regular,3,144,1035,221.7857142857142857,3,3105,3,14
6366,AW00017365,Thomas Patterson,51,above_50,New,4,141,592,2370,4,2370,4,0
7362,AW00018361,Marcus Simmons,40,40_49,New,2,142,875,1751,2,1751,2,0
18219,AW00029218,Brandon Moore,55,above_50,New,3,143,12,38,3,38,3,0
8650,AW00019649,Elizabeth Martin,40,40_49,New,2,142,39,79,2,79,2,0
8219,AW00019218,Nathaniel Brooks,63,above_50,New,3,149,44,133,3,133,3,0
13943,AW00024942,Steven James,79,above_50,New,2,141,1209,2419,2,2419,2,0
7326,AW00018325,Colleen Xu,81,above_50,New,6,147,18,54.5000000000000000,6,109,6,2
8563,AW00019562,Leah Guo,51,above_50,VIP,3,147,1771,253.0476190476190476,3,5314,3,21
7164,AW00018163,Gabriel Zhang,67,above_50,Regular,5,143,608,138.3636363636363636,5,3044,5,22
2652,AW00013651,Jerry Sharma,48,40_49,VIP,7,140,973,400.7058823529411765,7,6812,7,17
5390,AW00016389,Arturo Shen,45,40_49,New,4,148,1159,421.7272727272727273,4,4639,4,11
11803,AW00022802,Ann Van,59,above_50,New,1,139,5,5,1,5,1,0
15509,AW00026508,Marcus Ross,70,above_50,New,2,147,24,49,2,49,2,0
7211,AW00018210,Katie Lal,42,40_49,VIP,5,151,1208,302.2000000000000000,5,6044,5,20
16683,AW00027682,Jennifer Kelly,69,above_50,New,2,140,11,23,2,23,2,0
7518,AW00018517,Tristan Diaz,43,40_49,New,2,143,39,79,2,79,2,0
297,AW00011296,Haley Richardson,84,above_50,VIP,4,150,1474,368.5625000000000000,4,5897,4,16
10955,AW00021954,Yolanda Andersen,47,40_49,New,1,139,35,35,1,35,1,0
8913,AW00019912,Tara Xie,48,40_49,Regular,5,140,685,285.5833333333333333,5,3427,5,12
12571,AW00023570,Deanna Romero,80,above_50,New,1,147,22,22,1,22,1,0
6013,AW00017012,Joan Collins,56,above_50,New,2,146,875,1751,2,1751,2,0
13503,AW00024502,Deb Price,79,above_50,New,4,145,905,517.4285714285714286,4,3622,4,7
856,AW00011855,Christian Walker,51,above_50,New,3,143,30,22.5000000000000000,3,90,3,4
12443,AW00023442,Todd She,46,40_49,New,1,149,5,5,1,5,1,0
17161,AW00028160,Melanie Reed,57,above_50,New,2,140,287,575,2,575,2,0
13110,AW00024109,Eddie Suarez,42,40_49,New,1,148,5,5,1,5,1,0
10829,AW00021828,Megan Gonzales,65,above_50,New,2,140,1161,2322,2,2322,2,0
1654,AW00012653,Nichole Andersen,70,above_50,New,10,146,685,857.3750000000000000,10,6859,10,8
14342,AW00025341,Kaitlyn Cook,64,above_50,New,3,145,21,65,3,65,3,0
17152,AW00028151,Katherine Walker,51,above_50,New,1,145,5,5,1,5,1,0
13305,AW00024304,Beth Serrano,61,above_50,New,5,142,789,394.7000000000000000,5,3947,5,10
4540,AW00015539,Raul Goel,58,above_50,New,3,142,21,64,3,64,3,0
13078,AW00024077,Tony Rai,49,40_49,New,4,143,147,589,4,589,4,0
17031,AW00028030,Jason Gonzalez,66,above_50,VIP,3,141,1990,180.9393939393939394,3,5971,3,33
13513,AW00024512,Adrienne Jim├®nez,43,40_49,New,1,145,33,33,1,33,1,0
4377,AW00015376,Megan Sanders,51,above_50,New,7,141,19,22.6666666666666667,7,136,7,6
7173,AW00018172,Willie Black,68,above_50,New,4,138,19,25.6666666666666667,4,77,4,3
7092,AW00018091,Chase Bell,65,above_50,New,2,140,875,1751,2,1751,2,0
17176,AW00028175,Clifford Subram,59,above_50,New,2,149,3,7,2,7,2,0
5887,AW00016886,Aidan Flores,65,above_50,New,3,150,576,1730,3,1730,3,0
11830,AW00022829,Chelsea Chandra,70,above_50,New,1,140,5,5,1,5,1,0
11615,AW00022614,Tommy Shan,44,40_49,New,2,151,577,1155,2,1155,2,0
8933,AW00019932,Javier Sanz,56,above_50,New,1,139,25,25,1,25,1,0
1619,AW00012618,Dawn Lal,50,above_50,VIP,5,141,1184,227.8076923076923077,5,5923,5,26
621,AW00011620,Megan Rodriguez,46,40_49,New,4,144,11,8.8000000000000000,4,44,4,5
2909,AW00013908,Alyssa Diaz,54,above_50,New,5,144,943,1571.6666666666666667,5,4715,5,3
15863,AW00026862,Tina Vance,56,above_50,New,2,151,625,1250,2,1250,2,0
4238,AW00015237,Devon Lal,48,40_49,New,4,142,16,16.5000000000000000,4,66,4,4
8014,AW00019013,Amanda Phillips,69,above_50,New,4,148,159,636,4,636,4,0
16271,AW00027270,Connor Collins,48,40_49,New,1,155,783,783,1,783,1,0
1965,AW00012964,Xavier Russell,52,above_50,New,6,141,20,17.1428571428571429,6,120,6,7
9054,AW00020053,Jessie Yang,47,40_49,New,3,145,12,36,3,36,3,0
17858,AW00028857,Matthew Johnson,52,above_50,New,1,170,3578,3578,1,3578,1,0
9042,AW00020041,Joe Alvarez,41,40_49,New,2,147,6,13,2,13,2,0
13196,AW00024195,Dawn Zhao,43,40_49,New,2,147,30,60,2,60,2,0
12710,AW00023709,Devin Perry,73,above_50,New,2,140,274,549,2,549,2,0
14418,AW00025417,Savannah Bell,52,above_50,New,5,145,261,1308,5,1308,5,0
17513,AW00028512,Dwayne Alonso,43,40_49,New,1,162,2049,2049,1,2049,1,0
5075,AW00016074,Caleb Roberts,48,40_49,New,2,147,20,40,2,40,2,0
6096,AW00017095,Logan Garcia,48,40_49,Regular,4,149,690,197.1428571428571429,4,2760,4,14
8160,AW00019159,Richard Gonzalez,55,above_50,New,1,151,1120,1120,1,1120,1,0
5978,AW00016977,Noah Adams,53,above_50,New,2,147,855,1710,2,1710,2,0
5057,AW00016056,Alison Shan,58,above_50,New,2,142,13,27,2,27,2,0
7305,AW00018304,Yolanda She,62,above_50,New,3,139,8,3.2500000000000000,3,26,3,8
16705,AW00027704,Jimmy Romero,86,above_50,New,3,149,14,42,3,42,3,0
16497,AW00027496,Stanley Suri,60,above_50,New,3,147,14,42,3,42,3,0
11195,AW00022194,Bruce Sai,53,above_50,Regular,3,140,1544,243.8947368421052632,3,4634,3,19
7094,AW00018093,Grace Johnson,70,above_50,New,2,146,7,14,2,14,2,0
4693,AW00015692,Ryan Garcia,65,above_50,VIP,7,144,1198,419.6000000000000000,7,8392,7,20
14231,AW00025230,Sophia Carter,55,above_50,New,3,147,27,81,3,81,3,0
1483,AW00012482,Jerome Browning,55,above_50,New,1,139,50,50,1,50,1,0
16275,AW00027274,Marcus Morris,48,40_49,New,3,142,1489,446.8000000000000000,3,4468,3,10
10434,AW00021433,Gerald Martinez,49,40_49,New,3,144,23,69,3,69,3,0
4692,AW00015691,Julian Henderson,65,above_50,VIP,7,144,1191,439.0000000000000000,7,8341,7,19
15681,AW00026680,Melissa Powell,57,above_50,New,3,147,10,32,3,32,3,0
12822,AW00023821,Jordan Lal,46,40_49,New,5,141,127,639,5,639,5,0
18182,AW00029181,Melinda Suarez,46,40_49,New,3,143,184,554,3,554,3,0
14732,AW00025731,Colleen Tang,59,above_50,New,2,148,274,549,2,549,2,0
12159,AW00023158,Ana Patterson,48,40_49,New,3,145,199,599,3,599,3,0
2251,AW00013250,Jordan King,62,above_50,Regular,2,147,2251,321.5714285714285714,2,4502,2,14
2030,AW00013029,Jennifer Foster,42,40_49,Regular,3,145,987,174.1764705882352941,3,2961,3,17
9906,AW00020905,Jessie Munoz,55,above_50,New,2,140,577,1155,2,1155,2,0
10561,AW00021560,Kristopher Lopez,46,40_49,Regular,5,143,940,261.2777777777777778,5,4703,5,18
12654,AW00023653,Devin Campbell,46,40_49,New,5,144,795,361.4545454545454545,5,3976,5,11
17634,AW00028633,Christina Howard,46,40_49,New,3,147,62,188,3,188,3,0
11683,AW00022682,Willie Luo,56,above_50,New,1,139,29,29,1,29,1,0
14065,AW00025064,James Harris,54,above_50,New,3,147,815,2447,3,2447,3,0
14275,AW00025274,Samantha Henderson,43,40_49,New,3,142,24,72,3,72,3,0
14219,AW00025218,Christy Sun,52,above_50,New,5,145,436,273.0000000000000000,5,2184,5,8
6237,AW00017236,Harold Chandra,45,40_49,New,3,144,28,86,3,86,3,0
9808,AW00020807,Jordan Foster,64,above_50,Regular,5,139,649,147.6818181818181818,5,3249,5,22
15132,AW00026131,Lawrence Suarez,56,above_50,Regular,5,143,390,102.7368421052631579,5,1952,5,19
2051,AW00013050,Dennis Zeng,66,above_50,VIP,5,141,1130,313.9444444444444444,5,5651,5,18
12503,AW00023502,Logan Lopez,83,above_50,New,2,150,16,32,2,32,2,0
16952,AW00027951,Roy Torres,67,above_50,New,3,140,778,2335,3,2335,3,0
6990,AW00017989,Tiffany Sun,54,above_50,New,3,142,1311,437.0000000000000000,3,3933,3,9
5691,AW00016690,Aimee Wu,53,above_50,New,5,142,33,166,5,166,5,0
9979,AW00020978,Bruce Srini,78,above_50,New,1,144,5,5,1,5,1,0
2059,AW00013058,Ramon Huang,44,40_49,Regular,5,151,606,252.6666666666666667,5,3032,5,12
14756,AW00025755,Jeffery Huang,46,40_49,New,2,143,3,6,2,6,2,0
8737,AW00019736,Rachel Kelly,79,above_50,New,5,145,132,664,5,664,5,0
5514,AW00016513,Ronnie Wagner,76,above_50,New,5,144,934,583.7500000000000000,5,4670,5,8
14001,AW00025000,Allison Turner,40,40_49,New,3,140,806,2418,3,2418,3,0
2692,AW00013691,Ariana Bailey,41,40_49,VIP,5,143,1195,199.2333333333333333,5,5977,5,30
8451,AW00019450,Keith Lal,53,above_50,Regular,5,150,377,117.9375000000000000,5,1887,5,16
7371,AW00018370,Tristan Flores,49,40_49,New,1,142,1701,1701,1,1701,1,0
9412,AW00020411,Cole James,42,40_49,New,3,147,23,69,3,69,3,0
9017,AW00020016,Katherine Kelly,54,above_50,New,3,144,44,133,3,133,3,0
18142,AW00029141,Suzanne Wang,52,above_50,New,1,169,3578,3578,1,3578,1,0
5902,AW00016901,Ricky Munoz,82,above_50,New,2,142,20,40,2,40,2,0
165,AW00011164,Devin Brooks,45,40_49,New,6,144,24,48.3333333333333333,6,145,6,3
3820,AW00014819,Dana Ruiz,55,above_50,Regular,3,141,1451,174.2000000000000000,3,4355,3,25
15698,AW00026697,Manuel Arun,40,40_49,New,1,147,29,29,1,29,1,0
10564,AW00021563,Carla Mehta,48,40_49,New,2,149,20,40,2,40,2,0
6723,AW00017722,Jerome Serrano,77,above_50,New,2,149,1941,776.6000000000000000,2,3883,2,5
18152,AW00029151,Caroline Long,58,above_50,New,1,169,3578,3578,1,3578,1,0
4810,AW00015809,Christian Sharma,59,above_50,New,2,145,31,15.7500000000000000,2,63,2,4
5431,AW00016430,Franklin Rai,54,above_50,New,4,147,1159,927.8000000000000000,4,4639,4,5
14174,AW00025173,Melissa Stewart,57,above_50,New,3,146,12,37,3,37,3,0
17671,AW00028670,Julia Gonzales,44,40_49,New,1,171,3578,3578,1,3578,1,0
10423,AW00021422,Karen Wood,63,above_50,New,4,141,296,1184,4,1184,4,0
6051,AW00017050,Cristina Xie,49,40_49,Regular,5,147,899,172.8846153846153846,5,4495,5,26
18272,AW00029271,Antonio Henderson,54,above_50,New,2,147,19,39,2,39,2,0
4982,AW00015981,Gabriel Powell,59,above_50,New,2,147,62,125,2,125,2,0
9924,AW00020923,Isabella Powell,56,above_50,New,6,142,395,237.4000000000000000,6,2374,6,10
11508,AW00022507,Louis Wang,49,40_49,New,3,145,16,49,3,49,3,0
17649,AW00028648,Dylan Harris,47,40_49,New,1,168,3578,3578,1,3578,1,0
3015,AW00014014,Leslie Serrano,62,above_50,New,3,141,20,12.4000000000000000,3,62,3,5
12384,AW00023383,Caleb Allen,58,above_50,New,4,143,150,600,4,600,4,0
7547,AW00018546,Pieter Wycoff,47,40_49,New,2,148,14,29,2,29,2,0
10723,AW00021722,Spencer Wood,60,above_50,New,2,141,7,15,2,15,2,0
14901,AW00025900,Haley Sanders,67,above_50,New,2,147,21,42,2,42,2,0
7188,AW00018187,Dennis Gao,73,above_50,New,4,146,11,45,4,45,4,0
10665,AW00021664,Edwin Yuan,47,40_49,New,3,141,20,60,3,60,3,0
11773,AW00022772,Erin Watson,69,above_50,New,1,149,5,5,1,5,1,0
306,AW00011305,Sean Evans,59,above_50,New,4,144,19,19.2500000000000000,4,77,4,4
5217,AW00016216,Charles Mitchell,42,40_49,New,3,140,204,614,3,614,3,0
13456,AW00024455,Alejandro Chander,55,above_50,New,3,148,25,75,3,75,3,0
2319,AW00013318,Amber Perez,65,above_50,New,12,142,17,30.5714285714285714,12,214,12,7
3575,AW00014574,Katherine Powell,50,above_50,New,11,140,16,35.4000000000000000,11,177,11,5
15265,AW00026264,Elijah Lal,63,above_50,New,2,149,15,31,2,31,2,0
16601,AW00027600,Destiny Sanchez,66,above_50,New,2,142,11,23,2,23,2,0
8032,AW00019031,Regina Perez,62,above_50,New,6,140,1204,656.9090909090909091,6,7226,6,11
327,AW00011326,Rafael Xie,80,above_50,VIP,5,150,1189,349.8823529411764706,5,5948,5,17
6985,AW00017984,Barbara Andersen,52,above_50,New,6,142,1013,675.8888888888888889,6,6083,6,9
334,AW00011333,Emily Miller,57,above_50,VIP,6,145,1360,302.3333333333333333,6,8163,6,27
8714,AW00019713,Morgan Stewart,54,above_50,New,2,150,39,79,2,79,2,0
5956,AW00016955,Nathaniel Bradley,50,above_50,New,3,145,586,1760,3,1760,3,0
13565,AW00024564,Johnny Andersen,61,above_50,New,2,142,19,39,2,39,2,0
3769,AW00014768,Ian Kelly,95,above_50,New,3,146,35,107,3,107,3,0
2193,AW00013192,Hunter Martinez,76,above_50,New,2,141,28,57,2,57,2,0
2832,AW00013831,Eddie Alvarez,44,40_49,New,1,149,35,35,1,35,1,0
4861,AW00015860,Joe Moreno,47,40_49,New,2,149,661,264.6000000000000000,2,1323,2,5
6625,AW00017624,Samantha Alexander,57,above_50,New,3,141,785,2357,3,2357,3,0
2116,AW00013115,Clarence Wu,42,40_49,VIP,7,141,968,423.6875000000000000,7,6779,7,16
600,AW00011599,Melody Diaz,42,40_49,VIP,6,146,992,212.7500000000000000,6,5957,6,28
6770,AW00017769,Nathan Martin,61,above_50,New,4,146,977,558.5714285714285714,4,3910,4,7
12703,AW00023702,Eduardo James,73,above_50,New,2,139,47,94,2,94,2,0
770,AW00011769,Haley Hernandez,46,40_49,New,17,143,28,119.5000000000000000,17,478,17,4
3920,AW00014919,Erik Torres,55,above_50,New,2,147,3,7,2,7,2,0
2241,AW00013240,Blake Foster,64,above_50,New,1,143,22,22,1,22,1,0
7487,AW00018486,Kari Torres,63,above_50,VIP,2,149,3010,286.7142857142857143,2,6021,2,21
10783,AW00021782,Blake Martin,71,above_50,New,3,147,16,50,3,50,3,0
4909,AW00015908,David Wilson,51,above_50,New,6,145,235,202.0000000000000000,6,1414,6,7
12110,AW00023109,Lauren Hughes,44,40_49,New,3,150,12,37,3,37,3,0
16857,AW00027856,Bonnie Tang,79,above_50,New,4,142,144,578,4,578,4,0
8580,AW00019579,Dawn Zheng,54,above_50,New,2,141,42,84,2,84,2,0
15066,AW00026065,Chloe Powell,50,above_50,New,2,142,24,49,2,49,2,0
11393,AW00022392,Bailey Gray,60,above_50,New,5,146,128,643,5,643,5,0
4280,AW00015279,Hunter Lee,45,40_49,New,2,142,28,57,2,57,2,0
12746,AW00023745,Dana Vazquez,39,30_39,New,4,147,11,44,4,44,4,0
2244,AW00013243,Alyssa Davis,68,above_50,Regular,3,146,1504,300.8000000000000000,3,4512,3,15
9167,AW00020166,Monique Gutierrez,58,above_50,Regular,5,148,393,163.9166666666666667,5,1967,5,12
4058,AW00015057,Regina Chandra,55,above_50,New,5,142,23,19.1666666666666667,5,115,5,6
8899,AW00019898,Desiree Serrano,61,above_50,New,2,140,13,27,2,27,2,0
10616,AW00021615,Grace Torres,52,above_50,New,2,141,577,1155,2,1155,2,0
12067,AW00023066,Austin Lal,72,above_50,New,4,147,154,618,4,618,4,0
16862,AW00027861,Karen He,40,40_49,New,1,140,540,540,1,540,1,0
6970,AW00017969,Jeffery Li,67,above_50,New,4,143,760,276.3636363636363636,4,3040,4,11
9391,AW00020390,Ross Ramos,80,above_50,New,2,143,7,15,2,15,2,0
12707,AW00023706,Mackenzie Cooper,68,above_50,New,1,141,540,540,1,540,1,0
517,AW00011516,Mya Gonzales,48,40_49,VIP,5,146,1183,281.6666666666666667,5,5915,5,21
11499,AW00022498,Pedro Jimenez,56,above_50,New,4,144,8,35,4,35,4,0
2297,AW00013296,Seth Anderson,58,above_50,New,1,148,22,22,1,22,1,0
4328,AW00015327,Paula Hernandez,71,above_50,New,2,140,20,40,2,40,2,0
15149,AW00026148,Michael Thompson,54,above_50,Regular,4,141,479,95.8500000000000000,4,1917,4,20
2946,AW00013945,Yolanda Luo,59,above_50,New,2,149,28,57,2,57,2,0
5747,AW00016746,Brianna Peterson,43,40_49,New,3,149,21,64,3,64,3,0
6182,AW00017181,Jenny Lal,56,above_50,New,7,144,992,631.3636363636363636,7,6945,7,11
5133,AW00016132,Sierra Nelson,53,above_50,New,4,151,614,2459,4,2459,4,0
14278,AW00025277,Jermaine Fernandez,44,40_49,New,4,142,24,96,4,96,4,0
2040,AW00013039,Trisha Ma,39,30_39,Regular,3,143,1094,164.1000000000000000,3,3282,3,20
1242,AW00012241,Kristine Sandberg,40,40_49,Regular,4,146,997,221.6111111111111111,4,3989,4,18
10179,AW00021178,Jillian Saunders,53,above_50,New,2,144,20,40,2,40,2,0
3003,AW00014002,Jacqueline Reed,42,40_49,New,2,149,43,86,2,86,2,0
16230,AW00027229,Zachary Zhang,61,above_50,New,4,150,23,93,4,93,4,0
3098,AW00014097,Johnathan Srini,40,40_49,New,2,144,28,57,2,57,2,0
9101,AW00020100,Jesse Watson,63,above_50,New,2,140,20,40,2,40,2,0
3531,AW00014530,Ethan Smith,57,above_50,New,5,141,14,10.4285714285714286,5,73,5,7
13855,AW00024854,Emma Jenkins,65,above_50,New,2,145,11,23,2,23,2,0
11739,AW00022738,Haley Diaz,70,above_50,New,4,142,30,120,4,120,4,0
9339,AW00020338,Anna James,58,above_50,New,2,142,62,124,2,124,2,0
4981,AW00015980,Gabrielle Morgan,59,above_50,New,2,143,1539,342.0000000000000000,2,3078,2,9
9171,AW00020170,Jerome Martin,59,above_50,Regular,3,142,1059,109.5517241379310345,3,3177,3,29
14458,AW00025457,Darren Sai,53,above_50,New,4,140,605,2420,4,2420,4,0
16362,AW00027361,Valerie Yang,48,40_49,New,1,143,70,70,1,70,1,0
7721,AW00018720,Taylor Miller,56,above_50,New,3,139,28,43.0000000000000000,3,86,3,2
9777,AW00020776,Haley Long,60,above_50,New,3,147,7,23,3,23,3,0
5826,AW00016825,Susan Zeng,62,above_50,New,4,141,15,61,4,61,4,0
16345,AW00027344,Hector Sanz,45,40_49,New,1,147,70,70,1,70,1,0
11373,AW00022372,Melanie Perry,47,40_49,New,2,149,287,575,2,575,2,0
17349,AW00028348,Nichole Jai,80,above_50,New,2,143,34,69,2,69,2,0
4507,AW00015506,Evan Sanders,42,40_49,Regular,2,140,776,97.0000000000000000,2,1552,2,16
10409,AW00021408,Autumn Chen,60,above_50,Regular,2,143,2312,256.9444444444444444,2,4625,2,18
210,AW00011209,Allison Evans,72,above_50,New,2,139,18,4.1111111111111111,2,37,2,9
11469,AW00022468,Ruben Gonzalez,52,above_50,New,1,141,1701,1701,1,1701,1,0
17734,AW00028733,Diana Ramos,45,40_49,New,4,143,601,2407,4,2407,4,0
12797,AW00023796,Miguel Young,53,above_50,New,2,145,18,37,2,37,2,0
17037,AW00028036,Jonathan Gonzales,71,above_50,New,1,168,3578,3578,1,3578,1,0
5417,AW00016416,Brian Rivera,50,above_50,New,4,148,1242,994.2000000000000000,4,4971,4,5
16534,AW00027533,Allison Perez,55,above_50,New,2,148,12,25,2,25,2,0
17420,AW00028419,Cheryl Suarez,58,above_50,Regular,4,143,1141,175.5384615384615385,4,4564,4,26
5695,AW00016694,Mandy Sun,59,above_50,New,6,142,13,11.1428571428571429,6,78,6,7
1412,AW00012411,Kevin Alexander,44,40_49,New,3,142,53,53.3333333333333333,3,160,3,3
32,AW00011031,Theresa Ramos,72,above_50,VIP,6,141,1079,196.3030303030303030,6,6478,6,33
6121,AW00017120,Michele Raje,53,above_50,New,2,147,868,1736,2,1736,2,0
16641,AW00027640,Lauren Thomas,57,above_50,New,3,138,20,60,3,60,3,0
6101,AW00017100,Vincent Wang,48,40_49,New,5,143,19,96,5,96,5,0
7516,AW00018515,Gabrielle Patterson,63,above_50,New,6,140,399,2397,6,2397,6,0
6015,AW00017014,Michael Harris,51,above_50,New,1,150,5,5,1,5,1,0
9539,AW00020538,Hailey Bennett,63,above_50,New,3,142,23,69,3,69,3,0
12879,AW00023878,Chloe Wood,48,40_49,New,4,140,147,589,4,589,4,0
13637,AW00024636,Anna Ward,79,above_50,New,1,141,33,33,1,33,1,0
4217,AW00015216,Desiree Gutierrez,59,above_50,New,6,148,16,101.0000000000000000,6,101,6,1
7483,AW00018482,Sharon Nara,64,above_50,VIP,3,150,2010,317.3684210526315789,3,6030,3,19
8925,AW00019924,Douglas Perez,60,above_50,Regular,5,142,634,151.0476190476190476,5,3172,5,21
12302,AW00023301,Noah Anderson,51,above_50,New,3,140,19,57,3,57,3,0
13067,AW00024066,Brittney West,47,40_49,New,4,142,628,2515,4,2515,4,0
8997,AW00019996,Grant She,46,40_49,New,1,143,70,70,1,70,1,0
14002,AW00025001,Clayton Xu,70,above_50,New,3,145,16,50,3,50,3,0
12855,AW00023854,Megan Torres,50,above_50,New,3,141,194,584,3,584,3,0
16202,AW00027201,Jose Taylor,53,above_50,Regular,4,141,1123,374.3333333333333333,4,4492,4,12
14347,AW00025346,Ian Gonzalez,63,above_50,New,4,139,28,115,4,115,4,0
4595,AW00015594,Joanna Carlson,47,40_49,New,4,139,16,66,4,66,4,0
4698,AW00015697,Julia Morris,66,above_50,VIP,10,145,697,465.0000000000000000,10,6975,10,15
17544,AW00028543,Roger Ye,NULL,above_50,New,4,148,27,108,4,108,4,0
11548,AW00022547,Elijah Flores,48,40_49,New,3,147,12,37,3,37,3,0
11493,AW00022492,Jorge She,55,above_50,New,3,150,22,68,3,68,3,0
